"pacto2","Número Distrito...7","Comuna","n_candidatos","votos","totalvotos","votos_w","pactoid","p_candidatos","votos_w2","total_w","indice_electoral"
"Nueva Constitucion",6,"OLMUE",8,990,462081,2.12105669785168,"Nueva Constitucion6",0.0677966101694915,0.143800454091639,461.908483999375,0.000311318062068402
"Nueva Constitucion",6,"PANQUEHUE",8,343,462081,0.254606876283595,"Nueva Constitucion6",0.0677966101694915,0.0172614831378709,461.908483999375,3.73699200941592e-05
"Nueva Constitucion",6,"PAPUDO",8,225,462081,0.109558713732008,"Nueva Constitucion6",0.0677966101694915,0.00742770940555987,461.908483999375,1.60804784126241e-05
"Nueva Constitucion",6,"PETORCA",8,318,462081,0.218844747998727,"Nueva Constitucion6",0.0677966101694915,0.0148369320677103,461.908483999375,3.2120934301199e-05
"Nueva Constitucion",6,"PUCHUNCAVI",8,1503,462081,4.88877274763516,"Nueva Constitucion6",0.0677966101694915,0.331442220178655,461.908483999375,0.000717549539919477
"Nueva Constitucion",6,"PUTAENDO",8,312,462081,0.210664364040071,"Nueva Constitucion6",0.0677966101694915,0.0142823297654285,461.908483999375,3.0920258579723e-05
"Nueva Constitucion",6,"QUILLOTA",8,2170,462081,10.1906375722005,"Nueva Constitucion6",0.0677966101694915,0.690890682861054,461.908483999375,0.00149573066266085
"Nueva Constitucion",6,"QUILPUE",8,4725,462081,48.3153927558155,"Nueva Constitucion6",0.0677966101694915,3.2756198478519,461.908483999375,0.00709149097996722
"Nueva Constitucion",6,"QUINTERO",8,1075,462081,2.50091434185781,"Nueva Constitucion6",0.0677966101694915,0.169553514702225,461.908483999375,0.000367071661542493
"Nueva Constitucion",6,"RINCONADA",8,487,462081,0.513262826214452,"Nueva Constitucion6",0.0677966101694915,0.0347974797433526,461.908483999375,7.5334142906541e-05
"Nueva Constitucion",6,"SAN ESTEBAN",8,770,462081,1.28310837277447,"Nueva Constitucion6",0.0677966101694915,0.0869903981542014,461.908483999375,0.000188328210387058
"Nueva Constitucion",6,"SAN FELIPE",8,1912,462081,7.91147872342728,"Nueva Constitucion6",0.0677966101694915,0.536371438876426,461.908483999375,0.00116120715998183
"Nueva Constitucion",6,"SANTA MARIA",8,441,462081,0.420880754672882,"Nueva Constitucion6",0.0677966101694915,0.0285342884523988,461.908483999375,6.17747658699367e-05
"Nueva Constitucion",6,"VILLA ALEMANA",8,3247,462081,22.8163655289873,"Nueva Constitucion6",0.0677966101694915,1.54687223925338,461.908483999375,0.00334887167661435
"Nueva Constitucion",6,"ZAPALLAR",8,362,462081,0.283595300391057,"Nueva Constitucion6",0.0677966101694915,0.0192268000265123,461.908483999375,4.16246955674846e-05
"Nueva Constitucion",7,"ALGARROBO",8,419,462081,0.379935552424791,"Nueva Constitucion7",0.0677966101694915,0.025758342537274,461.908483999375,5.57650344809619e-05
"Nueva Constitucion",7,"CARTAGENA",8,599,462081,0.776489403373002,"Nueva Constitucion7",0.0677966101694915,0.0526433493812205,461.908483999375,0.000113969219455367
"Nueva Constitucion",7,"CASABLANCA",8,575,462081,0.715513081039904,"Nueva Constitucion7",0.0677966101694915,0.0485093614264342,461.908483999375,0.000105019420744175
"Nueva Constitucion",7,"CONCON",8,1292,462081,3.6124921821066,"Nueva Constitucion7",0.0677966101694915,0.244914724210617,461.908483999375,0.000530223480829047
"Nueva Constitucion",7,"EL QUISCO",8,468,462081,0.47399481909016,"Nueva Constitucion7",0.0677966101694915,0.0321352419722142,461.908483999375,6.95705818043768e-05
"Nueva Constitucion",7,"EL TABO",8,531,462081,0.610198212001792,"Nueva Constitucion7",0.0677966101694915,0.0413693703052062,461.908483999375,8.95618325669511e-05
"Nueva Constitucion",7,"ISLA DE PASCUA",8,109,462081,0.0257119422785183,"Nueva Constitucion7",0.0677966101694915,0.00174318252735717,461.908483999375,3.77386990657554e-06
"Nueva Constitucion",7,"JUAN FERNANDEZ",8,14,462081,0.000424168057115527,"Nueva Constitucion7",0.0677966101694915,2.8757156414612e-05,461.908483999375,6.22572596320853e-08
"Nueva Constitucion",7,"SAN ANTONIO",8,2110,462081,9.63489085246959,"Nueva Constitucion7",0.0677966101694915,0.653212939150481,461.908483999375,0.00141416094697963
"Nueva Constitucion",7,"SANTO DOMINGO",8,285,462081,0.1757808695878,"Nueva Constitucion7",0.0677966101694915,0.0119173470906983,461.908483999375,2.58002342531435e-05
"Nueva Constitucion",7,"VALPARAISO",8,6988,462081,105.678753292172,"Nueva Constitucion7",0.0677966101694915,7.16466124014724,461.908483999375,0.0155109972826499
"Nueva Constitucion",7,"VIÑA DEL MAR",8,7650,462081,126.649873074201,"Nueva Constitucion7",0.0677966101694915,8.5864320728272,461.908483999375,0.0185890330449934
"Nueva Constitucion",9,"CERRO NAVIA",6,3769,462081,30.7421447754831,"Nueva Constitucion9",0.0508474576271186,1.56315990383812,461.908483999375,0.0033841333467264
"Nueva Constitucion",9,"CONCHALI",6,3938,462081,33.5608778547484,"Nueva Constitucion9",0.0508474576271186,1.70648531464822,461.908483999375,0.00369442297286432
"Nueva Constitucion",9,"HUECHURABA",6,3488,462081,26.3290288932027,"Nueva Constitucion9",0.0508474576271186,1.33876418101031,461.908483999375,0.00289833208825001
"Nueva Constitucion",9,"INDEPENDENCIA",6,2632,462081,14.9917958106912,"Nueva Constitucion9",0.0508474576271186,0.762294702238535,461.908483999375,0.00165031543832732
"Nueva Constitucion",9,"LO PRADO",6,3607,462081,28.1562085435238,"Nueva Constitucion9",0.0508474576271186,1.43167162085714,461.908483999375,0.00309947028567476
"Nueva Constitucion",9,"QUINTA NORMAL",6,3086,462081,20.6097978492948,"Nueva Constitucion9",0.0508474576271186,1.0479558228455,461.908483999375,0.00226875205619067
"Nueva Constitucion",9,"RECOLETA",6,4549,462081,44.7830596800128,"Nueva Constitucion9",0.0508474576271186,2.27710472949218,461.908483999375,0.00492977463798924
"Nueva Constitucion",9,"RENCA",6,4242,462081,38.9424451557194,"Nueva Constitucion9",0.0508474576271186,1.98012432995184,461.908483999375,0.00428683256217159
"Nueva Constitucion",10,"LA GRANJA",8,3462,462081,25.9379719140151,"Nueva Constitucion10",0.0677966101694915,1.7585065704417,461.908483999375,0.00380704540262153
"Nueva Constitucion",10,"MACUL",8,5391,462081,62.8956416732131,"Nueva Constitucion10",0.0677966101694915,4.26411129987886,461.908483999375,0.00923150677588469
"Nueva Constitucion",10,"ÑUÑOA",8,14096,462081,430.005163596859,"Nueva Constitucion10",0.0677966101694915,29.1528924472446,461.908483999375,0.0631140008402272
"Nueva Constitucion",10,"PROVIDENCIA",8,11278,462081,275.261878328691,"Nueva Constitucion10",0.0677966101694915,18.6618222595723,461.908483999375,0.0404015576808447
"Nueva Constitucion",10,"SAN JOAQUIN",8,3495,462081,26.4348133768755,"Nueva Constitucion10",0.0677966101694915,1.79219073741529,461.908483999375,0.00387996930019088
"Nueva Constitucion",10,"SANTIAGO",8,12293,462081,327.037573499019,"Nueva Constitucion10",0.0677966101694915,22.1720388812894,461.908483999375,0.0480009344909962
"Nueva Constitucion",11,"LA REINA",6,1936,462081,8.11133978674735,"Nueva Constitucion11",0.0508474576271186,0.412441006105797,461.908483999375,0.000892906323206558
"Nueva Constitucion",11,"LAS CONDES",6,3681,462081,29.3233459068865,"Nueva Constitucion11",0.0508474576271186,1.49101758848575,461.908483999375,0.0032279502112106
"Nueva Constitucion",11,"LO BARNECHEA",6,798,462081,1.37812201756835,"Nueva Constitucion11",0.0508474576271186,0.0700740008933059,461.908483999375,0.000151705377408484
"Nueva Constitucion",11,"PEÑALOLEN",6,4123,462081,36.788201635644,"Nueva Constitucion11",0.0508474576271186,1.8705865238463,461.908483999375,0.00404969076915425
"Nueva Constitucion",11,"VITACURA",6,833,462081,1.50166096420325,"Nueva Constitucion11",0.0508474576271186,0.0763556422476227,461.908483999375,0.000165304697559368
"Nueva Constitucion",12,"LA FLORIDA",7,27467,462081,1632.69229637228,"Nueva Constitucion12",0.0593220338983051,96.854627750898,461.908483999375,0.209683586913786
"Nueva Constitucion",12,"LA PINTANA",7,12237,462081,324.064761373006,"Nueva Constitucion12",0.0593220338983051,19.2241807594156,461.908483999375,0.041619025034928
"Nueva Constitucion",12,"PIRQUE",7,2705,462081,15.8349401944681,"Nueva Constitucion12",0.0593220338983051,0.939360858993869,461.908483999375,0.00203365145160473
"Nueva Constitucion",12,"PUENTE ALTO",7,29748,462081,1915.12636096269,"Nueva Constitucion12",0.0593220338983051,113.609190904566,461.908483999375,0.245956060215426
"Nueva Constitucion",12,"SAN JOSE DE MAIPO",7,1662,462081,5.97783505489297,"Nueva Constitucion12",0.0593220338983051,0.354617333764837,461.908483999375,0.000767722061942723
"Nueva Constitucion",14,"ALHUE",5,303,462081,0.198685944672038,"Nueva Constitucion14",0.0423728813559322,0.00841889596067958,461.908483999375,1.82263289207976e-05
"Nueva Constitucion",14,"BUIN",5,3634,462081,28.5793096881283,"Nueva Constitucion14",0.0423728813559322,1.2109876986495,461.908483999375,0.00262170481945757
"Nueva Constitucion",14,"CALERA DE TANGO",5,1150,462081,2.86205232415962,"Nueva Constitucion14",0.0423728813559322,0.121273403566085,461.908483999375,0.000262548551860436
"Nueva Constitucion",14,"CURACAVI",5,1948,462081,8.21220521943123,"Nueva Constitucion14",0.0423728813559322,0.347974797433526,461.908483999375,0.00075334142906541
"Nueva Constitucion",14,"EL MONTE",5,1067,462081,2.46382993457857,"Nueva Constitucion14",0.0423728813559322,0.104399573499092,461.908483999375,0.000226017873919876
"Nueva Constitucion",14,"ISLA DE MAIPO",5,1289,462081,3.5957353797278,"Nueva Constitucion14",0.0423728813559322,0.152361668632534,461.908483999375,0.000329852500896563
"Nueva Constitucion",14,"MARIA PINTO",5,630,462081,0.858940315658943,"Nueva Constitucion14",0.0423728813559322,0.0363957760872433,461.908483999375,7.8794344221858e-05
"Nueva Constitucion",14,"MELIPILLA",5,2548,462081,14.0501427238947,"Nueva Constitucion14",0.0423728813559322,0.595345030673506,461.908483999375,0.00128888091753325
"Nueva Constitucion",14,"PADRE HURTADO",5,3150,462081,21.4735078914736,"Nueva Constitucion14",0.0423728813559322,0.909894402181083,461.908483999375,0.00196985860554645
"Nueva Constitucion",14,"PAINE",5,2741,462081,16.2592294424571,"Nueva Constitucion14",0.0423728813559322,0.688950400104113,461.908483999375,0.00149153008435551
"Nueva Constitucion",14,"PEÑAFLOR",5,4541,462081,44.625684674332,"Nueva Constitucion14",0.0423728813559322,1.89091884213271,461.908483999375,0.00409370883548281
"Nueva Constitucion",14,"SAN BERNARDO",5,10904,462081,257.308168914108,"Nueva Constitucion14",0.0423728813559322,10.9028885133097,461.908483999375,0.0236040014223346
"Nueva Constitucion",14,"SAN PEDRO",5,372,462081,0.299479961305485,"Nueva Constitucion14",0.0423728813559322,0.0126898288688765,461.908483999375,2.74726040080564e-05
"Nueva Constitucion",14,"TALAGANTE",5,2588,462081,14.4947400996795,"Nueva Constitucion14",0.0423728813559322,0.614183902528792,461.908483999375,0.00132966577537386
"Nueva Constitucion",17,"CONSTITUCION",7,1327,462081,3.81086649310402,"Nueva Constitucion17",0.0593220338983051,0.226068351285832,461.908483999375,0.000489422383690484
"Nueva Constitucion",17,"CUREPTO",7,296,462081,0.189611778021602,"Nueva Constitucion17",0.0593220338983051,0.0112481563233154,461.908483999375,2.43514824103785e-05
"Nueva Constitucion",17,"CURICO",7,3852,462081,32.1110454660546,"Nueva Constitucion17",0.0593220338983051,1.90489252764731,461.908483999375,0.00412396090055338
"Nueva Constitucion",17,"EMPEDRADO",7,159,462081,0.0547111869996819,"Nueva Constitucion17",0.0593220338983051,0.00324557888981164,461.908483999375,7.02645437838727e-06
"Nueva Constitucion",17,"HUALAÑE",7,239,462081,0.123616855053551,"Nueva Constitucion17",0.0593220338983051,0.00733320326588863,461.908483999375,1.58758791403765e-05
"Nueva Constitucion",17,"LICANTEN",7,303,462081,0.198685944672038,"Nueva Constitucion17",0.0593220338983051,0.0117864543449514,461.908483999375,2.55168604891166e-05
"Nueva Constitucion",17,"MAULE",7,875,462081,1.65690647310753,"Nueva Constitucion17",0.0593220338983051,0.098291061964006,461.908483999375,0.000212793367883104
"Nueva Constitucion",17,"MOLINA",7,1406,462081,4.2781157416124,"Nueva Constitucion17",0.0593220338983051,0.253786527044803,461.908483999375,0.000549430321884165
"Nueva Constitucion",17,"PELARCO",7,255,462081,0.140722081193557,"Nueva Constitucion17",0.0593220338983051,0.00834792007080423,461.908483999375,1.80726710159658e-05
"Nueva Constitucion",17,"PENCAHUE",7,372,462081,0.299479961305485,"Nueva Constitucion17",0.0593220338983051,0.0177657604164271,461.908483999375,3.8461645611279e-05
"Nueva Constitucion",17,"RAUCO",7,364,462081,0.286737606610097,"Nueva Constitucion17",0.0593220338983051,0.017009858019243,461.908483999375,3.68251690723785e-05
"Nueva Constitucion",17,"RIO CLARO",7,401,462081,0.347993100776704,"Nueva Constitucion17",0.0593220338983051,0.0206436585206519,461.908483999375,4.46920964557989e-05
"Nueva Constitucion",17,"ROMERAL",7,362,462081,0.283595300391057,"Nueva Constitucion17",0.0593220338983051,0.0168234500231983,461.908483999375,3.6421608621549e-05
"Nueva Constitucion",17,"SAGRADA FAMILIA",7,515,462081,0.573979453818703,"Nueva Constitucion17",0.0593220338983051,0.0340496286163637,461.908483999375,7.37150968121421e-05
"Nueva Constitucion",17,"SAN CLEMENTE",7,712,462081,1.09708903850191,"Nueva Constitucion17",0.0593220338983051,0.0650815531314691,461.908483999375,0.000140897072441642
"Nueva Constitucion",17,"SAN RAFAEL",7,232,462081,0.116481742378501,"Nueva Constitucion17",0.0593220338983051,0.00690993386991106,461.908483999375,1.49595301001668e-05
"Nueva Constitucion",17,"TALCA",7,5549,462081,66.636371112424,"Nueva Constitucion17",0.0593220338983051,3.95300506599126,461.908483999375,0.00855798324327077
"Nueva Constitucion",17,"TENO",7,452,462081,0.442138932351687,"Nueva Constitucion17",0.0593220338983051,0.0262285807327272,461.908483999375,5.67830677315784e-05
"Nueva Constitucion",17,"VICHUQUEN",7,333,462081,0.23997740655859,"Nueva Constitucion17",0.0593220338983051,0.014235947846696,461.908483999375,3.08198449256353e-05
"Nueva Constitucion",19,"BULNES",6,994,462081,2.13823117591937,"Nueva Constitucion19",0.0508474576271186,0.108723619114544,461.908483999375,0.000235379134354007
"Nueva Constitucion",19,"CHILLAN",6,7154,462081,110.759187242064,"Nueva Constitucion19",0.0508474576271186,5.63182308010493,461.908483999375,0.0121925084192923
"Nueva Constitucion",19,"CHILLAN VIEJO",6,1579,462081,5.39567954536109,"Nueva Constitucion19",0.0508474576271186,0.274356587052259,461.908483999375,0.000593963082636582
"Nueva Constitucion",19,"COBQUECURA",6,367,462081,0.291483527779762,"Nueva Constitucion19",0.0508474576271186,0.0148211963277845,461.908483999375,3.20868675098952e-05
"Nueva Constitucion",19,"COELEMU",6,830,462081,1.49086415585146,"Nueva Constitucion19",0.0508474576271186,0.0758066519924473,461.908483999375,0.000164116171532692
"Nueva Constitucion",19,"COIHUECO",6,792,462081,1.35747628662507,"Nueva Constitucion19",0.0508474576271186,0.0690242179639867,461.908483999375,0.000149432669792833
"Nueva Constitucion",19,"EL CARMEN",6,639,462081,0.883656761476884,"Nueva Constitucion19",0.0508474576271186,0.0449316997361127,461.908483999375,9.72740300136456e-05
"Nueva Constitucion",19,"NINHUE",6,298,462081,0.19218275583718,"Nueva Constitucion19",0.0508474576271186,0.0097720045340939,461.908483999375,2.11557156289581e-05
"Nueva Constitucion",19,"ÑIQUEN",6,504,462081,0.549721802021723,"Nueva Constitucion19",0.0508474576271186,0.0279519560350029,461.908483999375,6.05140563623869e-05
"Nueva Constitucion",19,"PEMUCO",6,427,462081,0.394582335131719,"Nueva Constitucion19",0.0508474576271186,0.0200635085660196,461.908483999375,4.34361118295605e-05
"Nueva Constitucion",19,"PINTO",6,531,462081,0.610198212001792,"Nueva Constitucion19",0.0508474576271186,0.0310270277289047,461.908483999375,6.71713744252133e-05
"Nueva Constitucion",19,"PORTEZUELO",6,298,462081,0.19218275583718,"Nueva Constitucion19",0.0508474576271186,0.0097720045340939,461.908483999375,2.11557156289581e-05
"Nueva Constitucion",19,"QUILLON",6,735,462081,1.16911320742467,"Nueva Constitucion19",0.0508474576271186,0.0594464342758308,461.908483999375,0.000128697428895701
"Nueva Constitucion",19,"QUIRIHUE",6,463,462081,0.463920827733666,"Nueva Constitucion19",0.0508474576271186,0.0235891946305254,461.908483999375,5.10689789160861e-05
"Nueva Constitucion",19,"RANQUIL",6,247,462081,0.132030964268169,"Nueva Constitucion19",0.0508474576271186,0.00671343886109336,461.908483999375,1.45341319626042e-05
"Nueva Constitucion",19,"SAN CARLOS",6,1700,462081,6.25431471971364,"Nueva Constitucion19",0.0508474576271186,0.318016002697304,461.908483999375,0.000688482705370127
"Nueva Constitucion",19,"SAN FABIAN",6,140,462081,0.0424168057115527,"Nueva Constitucion19",0.0508474576271186,0.0021567867310959,461.908483999375,4.6692944724064e-06
"Nueva Constitucion",19,"SAN IGNACIO",6,720,462081,1.12188122861576,"Nueva Constitucion19",0.0508474576271186,0.0570448082346998,461.908483999375,0.000123498074208953
"Nueva Constitucion",19,"SAN NICOLAS",6,611,462081,0.807912465563397,"Nueva Constitucion19",0.0508474576271186,0.0410802948591558,461.908483999375,8.89360041700627e-05
"Nueva Constitucion",19,"TREHUACO",6,466,462081,0.46995223781112,"Nueva Constitucion19",0.0508474576271186,0.0238958764988705,461.908483999375,5.17329240025451e-05
"Nueva Constitucion",19,"YUNGAY",6,698,462081,1.0543692556067,"Nueva Constitucion19",0.0508474576271186,0.0536119960477984,461.908483999375,0.000116066272659913
"Nueva Constitucion",20,"CHIGUAYANTE",8,3216,462081,22.3827770455829,"Nueva Constitucion20",0.0677966101694915,1.51747640987003,461.908483999375,0.00328523173406809
"Nueva Constitucion",20,"CONCEPCION",8,9455,462081,193.466134725297,"Nueva Constitucion20",0.0677966101694915,13.1163481169693,461.908483999375,0.0283959887538828
"Nueva Constitucion",20,"CORONEL",8,3544,462081,27.1812431153845,"Nueva Constitucion20",0.0677966101694915,1.8427961434159,461.908483999375,0.00398952651282844
